"IDPIF","SUPQUEMADA","MUERTOS","HERIDOS","COMUNIDAD","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2010370111","982.5300","0","2","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.26875100","-6.45321700","2010-07-30","4905","9165","4","Vandalismo","139","18","12","0","0"
"2002280240","974.6500","0","1","MADRID","MADRID","TORRELAGUNA","EL BERRUECO","40.88365000","-3.55601600","2002-08-09","741","1696","5","CAUSA DESCONOCIDA","215","32","16","0","0"
"2006170122","971.6600","0","0","CATALUÑA","GIRONA","ALT EMPORDA","VENTALLÓ","42.14422400","3.03387400","2006-08-04","1184","5481","4","Sin datos","584","99","28","0","0"
"2009030005","960.0000","0","0","C. VALENCIANA","ALICANTE","LA MARINA BAIXA","LA NUCIA","38.59269600","-0.14917400","2009-01-24","1945","2080","3","LÍNEAS ELÉCTRICAS","561","43","11","0","7444170"
"2003090108","959.7600","0","0","CASTILLA Y LEON","BURGOS","SEDANO","ALTOS LOS","42.74682800","-3.53147300","2003-08-05","3768","7368","1","RAYO","447","38","13","0","1929986"
"2008400044","956.2500","0","1","CASTILLA Y LEON","SEGOVIA","BOCEGUILLAS","PRADALES","41.46827100","-3.69976500","2008-08-06","1365","3255","2","TRABAJOS FORESTALES","623","63","18","0","0"
"2005490699","956.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","S JUSTO","42.17464300","-6.64188000","2005-08-20","5445","6890","4","Sin datos","74","0","10","30446","0"
"2006151867","950.0000","0","0","GALICIA","A CORUÑA","FISTERRA","VIMIANZO","43.11329300","-9.09218500","2006-08-10","3195","3225","4","Sin datos","76","10","5","0","3757141"
"2001370125","950.0000","0","1","CASTILLA Y LEON","SALAMANCA","GUIJUELO","TEJADO EL","40.44941600","-5.53648800","2001-08-23","425","3205","4","Sin datos","270","1","9","0","0"
"2009490542","935.0000","0","0","CASTILLA Y LEON","ZAMORA","ALCAÑICES","MAHIDE","41.83498900","-6.30388500","2009-08-23","393","423","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","333","28","18","0","0"
"2009020293","934.7200","0","0","CASTILLA-MANCHA","ALBACETE","CENTRO","HIGUERUELA","39.01656900","-1.49619400","2009-07-15","2765","5970","3","MANIOBRAS MILITARES","211","16","13","0","0"
"2006151686","929.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","VAL DO DUBRA","42.96773100","-8.64346300","2006-08-05","2630","2900","4","Provocados por pirómanos","90","15","5","0","4367739"
"2005240545","921.0000","0","0","CASTILLA Y LEON","LEON","LA BAÑEZA","CASTROCONTRIGO","42.21174400","-6.18868000","2005-06-24","488","3180","1","RAYO","182","24","5","0","0"
"2003090095","882.4900","0","12","CASTILLA Y LEON","BURGOS","MEDINA DE POMAR","MERINDAD DE CUESTA-URRIA","42.86525200","-3.40246700","2003-08-03","9741","11518","1","RAYO","698","41","27","0","1344899"
"2005130147","876.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","CAMPO DE CALATRAVA","ARGAMASILLA DE CALATRAVA","38.76082600","-3.98041700","2005-08-10","511","1576","4","Sin datos","158","16","6","0","15768"
"2003280097","874.6700","0","0","MADRID","MADRID","SAN MARTIN DE VALDEIGLESIAS","NAVAS DEL REY","40.38461100","-4.26933300","2003-06-26","1033","5261","2","HOGUERAS","278","32","9","0","511018"
"2004210078","874.0400","0","0","ANDALUCIA","HUELVA","EL CONDADO","ESCACENA DEL CAMPO","37.51362300","-6.38681600","2004-06-30","2442","2442","4","Provocados por venganzas","231","15","13","0","0"
"2003030105","874.0000","0","0","C. VALENCIANA","ALICANTE","LA MARINA ALTA","LLÍBER","38.68179400","-0.01334600","2003-08-30","1898","3959","4","Sin datos","232","38","23","0","29062"
"2009420047","858.7200","0","0","CASTILLA Y LEON","SORIA","ALMAZAN","OTRA PROVINCIA","41.05280200","-2.43006800","2009-07-22","1190","3190","3","MOTORES Y MÁQUINAS (COSECHADORAS)","163","17","8","83161","0"
"2006361669","856.3300","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","PONTEVEDRA","42.50951700","-8.63901800","2006-08-08","1255","1375","4","Provocados por pirómanos","31","3","3","40626","3409778"
"2005080298","849.8000","0","3","CATALUÑA","BARCELONA","BAGES","CASTELLNOU DE BAGES","41.84118100","1.83407000","2005-07-18","1831","6013","4","Vandalismo","795","152","19","0","0"
"2009430125","847.9000","5","1","CATALUÑA","TARRAGONA","TERRA ALTA","HORTA DE SANT JOAN","40.92540500","0.34094600","2009-07-20","5156","20141","2","HOGUERAS","1293","99","21","0","0"
"2006361611","839.3100","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","BARRO","42.53160800","-8.65940900","2006-08-07","0","0","4","Provocados por pirómanos","49","4","1","26975","3286508"
"2001230084","836.0000","0","4","ANDALUCIA","JAEN","SIERRA DE CAZORLA","LA IRUELA","37.93675300","-2.92944300","2001-07-31","1710","4605","4","Provocados por pirómanos","694","34","18","186777","3188199"
"2006361914","834.3000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","A LAMA","42.40175700","-8.33278900","2006-08-12","1515","4275","5","CAUSA DESCONOCIDA","23","7","2","10773","9113"
"2009120076","832.3100","0","0","C. VALENCIANA","CASTELLON","L ALT PALANCIA","SEGORBE","39.81355500","-0.45334300","2009-07-23","4094","48284","1","RAYO","769","67","40","0","0"
"2005450163","820.0000","0","0","CASTILLA-MANCHA","TOLEDO","LA JARA","SEVILLEJA DE LA JARA","39.45336700","-4.96883400","2005-06-21","965","3225","3","MOTORES Y MÁQUINAS (OTROS)","140","23","5","0","1189190"
"2002130201","820.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","MONTES NORTE","ANCHURAS","39.45863100","-4.84056500","2002-08-01","850","1930","5","CAUSA DESCONOCIDA","174","25","15","0","453560"
"2002130087","816.3200","0","0","CASTILLA-MANCHA","CIUDAD REAL","CAMPO DE CALATRAVA","CALZADA DE CALATRAVA","38.61619500","-3.75917000","2002-07-09","1162","1882","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","151","21","6","0","0"
"2009500153","813.0000","0","0","ARAGON","ZARAGOZA","BAJO CINCA/BAIX CINCA","MEQUINENZA","41.28151100","0.22531200","2009-07-18","3259","4759","5","CAUSA DESCONOCIDA","300","44","21","0","736890"
"2006361723","800.0000","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","OIA","42.04818500","-8.84345400","2006-08-09","3540","10260","5","CAUSA DESCONOCIDA","215","15","12","200328","2950902"
"2006240473","800.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","TRUCHAS","42.26897900","-6.41487700","2006-09-09","1540","3220","1","RAYO","36","2","0","0","0"
"2003100796","800.0000","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","JERTE","40.26180300","-5.77115000","2003-08-12","0","0","1","RAYO","134","6","17","0","161578"
"2010500051","794.1300","0","1","ARAGON","ZARAGOZA","CINCO VILLAS","SOS DEL REY CATÓLICO","42.45933600","-1.22567500","2010-03-17","1275","2615","4","Provocados por pastores y ganaderos para regenerar el pasto","338","22","8","0","1020480"
"2001050100","790.0000","0","0","CASTILLA Y LEON","AVILA","EL HOYO DE PINARES","HERRADON DE PINARES","40.58871600","-4.53872900","2001-08-23","1540","2995","2","FUMADORES","141","9","7","0","0"
"2005240733","785.9900","0","0","CASTILLA Y LEON","LEON","PONFERRADA","PONFERRADA","42.49903600","-6.56292500","2005-08-20","0","0","5","CAUSA DESCONOCIDA","112","22","12","0","0"
"2006321029","783.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","RIBADAVIA","42.26166200","-8.17416500","2006-08-07","4620","8940","4","Sin datos","154","19","5","0","8389670"
"2004490433","779.8500","0","0","CASTILLA Y LEON","ZAMORA","MOMBUEY","ESPADAÑEDO","42.13459200","-6.38850100","2004-08-07","1135","1645","4","Sin datos","100","10","7","0","241819"
"2009230063","775.6000","0","0","ANDALUCIA","JAEN","SIERRA MAGINA","JÓDAR","37.78318500","-3.32468200","2009-07-11","1810","4360","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","363","26","21","0","0"
"2002450153","775.0000","0","0","CASTILLA-MANCHA","TOLEDO","SAGRA-TOLEDO","OTRA PROVINCIA","40.28462200","-4.42546900","2002-07-30","590","2210","2","ESCAPE DE VERTEDERO","129","21","6","0","45335"
"2006100366","765.1100","0","0","EXTREMADURA","CACERES","IBORES-VILLUERCAS","CARRASCALEJO","39.62810800","-5.23642100","2006-08-12","1630","4725","4","Sin datos","250","29","16","0","0"
"2005080308","760.8800","0","0","CATALUÑA","BARCELONA","BAGES","TALAMANCA","41.71266400","1.94803100","2005-06-19","1886","3296","2","OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS)","483","50","15","0","0"
"2004100728","760.7000","0","0","EXTREMADURA","CACERES","SIERRA DE GATA","ACEITUNA","40.12896900","-6.33757100","2004-09-25","840","2700","4","Sin datos","207","19","14","0","1906755"
"2003271450","760.0000","0","0","GALICIA","LUGO","LUGO-SARRIA","O INCIO","42.64952300","-7.30177900","2003-09-20","1265","2045","4","Sin datos","77","10","6","5067","295202"
"2004270761","756.2000","0","0","GALICIA","LUGO","TERRA DE LEMOS","RIBAS DE SIL","42.40773000","-7.24470200","2004-07-31","2460","2600","4","Sin datos","92","10","6","0","702691"
"2002330649","750.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-02","0","0","5","CAUSA DESCONOCIDA","25","2","0","0","630607"
"2003060313","745.7500","0","0","EXTREMADURA","BADAJOZ","LA SERENA","BENQUERENCIA DE LA SERENA","38.68306800","-5.43231700","2003-08-03","950","1915","4","Sin datos","54","11","1","0","0"
"2003210122","739.0000","0","0","ANDALUCIA","HUELVA","EL ANDEVALO","VALVERDE DEL CAMINO","37.56122600","-6.73934900","2003-08-01","2591","2865","4","Sin datos","144","16","11","28040","1239802"
"2009240696","726.0000","0","2","CASTILLA Y LEON","LEON","CANALES-LA MAGDALENA","MURIAS DE PAREDES","42.75571400","-6.18354700","2009-09-10","6993","7950","4","Provocados por cazadores para facilitar la caza","123","9","17","0","0"
"2006152171","722.0000","0","0","GALICIA","A CORUÑA","BARBANZA","NEGREIRA","42.92501300","-8.84070100","2006-08-13","2510","4440","4","Otras motivaciones","187","16","12","0","1480478"
"2007130077","721.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","PASTOS","VILLANUEVA DE SAN CARLOS","38.58549700","-3.94420400","2007-08-19","342","1249","4","Provocados por venganzas","123","14","8","24508","54825"
"2002323404","720.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","CARBALLEDA DE AVIA","42.32131500","-8.22265700","2002-08-30","3330","3810","4","Sin datos","105","10","9","0","1270693"
"2003100733","715.0000","0","0","EXTREMADURA","CACERES","HURDES","NUÑOMORAL","40.39870800","-6.30458200","2003-08-04","5675","6215","4","Venganzas por multas impuestas","87","6","13","0","790392"
"2006270549","710.0000","0","0","GALICIA","LUGO","FONSAGRADA-OS ANCARES","NAVIA DE SUARNA","42.96929200","-6.97154300","2006-08-07","1897","7567","5","CAUSA DESCONOCIDA","73","17","7","0","2553372"
"2002330683","705.0000","0","0","ASTURIAS","ASTURIAS","EO-NAVIA","GRANDAS DE SALIME","43.19769500","-6.90079700","2002-02-02","1230","1240","4","Provocados para ahuyentar animales (lobos, jabalíes)","16","3","0","122","635223"
"2008320573","702.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.21564900","-7.06361800","2008-02-17","1280","1815","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","53","6","1","0","370755"
"2004280170","700.8200","0","0","MADRID","MADRID","P. REGIONAL DEL SURESTE","PINTO","40.24927500","-3.68514800","2004-07-28","1004","3994","2","ESCAPE DE VERTEDERO","224","24","11","0","0"
"2010321016","698.0600","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.21551500","-7.36440300","2010-08-30","3880","8250","4","Provocados por pastores y ganaderos para regenerar el pasto","271","15","21","0","0"
"2005490403","692.0000","0","0","CASTILLA Y LEON","ZAMORA","MOMBUEY","ESPADAÑEDO","42.12982700","-6.39517400","2005-03-17","780","1695","4","Sin datos","73","0","7","30244","0"
"2009270081","690.7500","0","0","GALICIA","LUGO","LUGO-SARRIA","PALAS DE REI","42.93002500","-7.91330000","2009-03-21","1582","3021","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","165","15","8","328","297997"
"2006361550","683.9000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","MEIS","42.47649000","-8.74940700","2006-08-06","3270","3750","4","Provocados por pirómanos","104","4","11","27709","2081496"
"2009240698","673.0000","0","2","CASTILLA Y LEON","LEON","TRUCHAS","BENUZA","42.36264900","-6.69653900","2009-09-11","1066","1126","4","Sin datos","153","4","15","0","0"
"2005100460","670.5900","0","0","EXTREMADURA","CACERES","SIERRA DE GATA","GATA","40.22782500","-6.59648400","2005-07-04","3231","6845","4","Sin datos","545","46","14","0","265562"
"2007370119","670.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","PUERTAS","41.12943900","-6.27137300","2007-07-31","955","1695","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","68","5","4","0","26800"
"2006361632","668.0000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","PONTE CALDELAS","42.40879400","-8.54275100","2006-08-07","565","655","4","Provocados por pastores y ganaderos para regenerar el pasto","65","3","0","29636","2527513"
"2005190216","663.7900","0","1","CASTILLA-MANCHA","GUADALAJARA","CAMPIÑA","PASTRANA","40.42396600","-2.87901600","2005-08-17","1590","4544","1","RAYO","265","37","19","58539","2254734"
"2002323579","660.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","SAN CRISTOVO DE CEA","42.56578100","-7.98755300","2002-09-01","3000","3210","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","35","0","8","0","394780"
"2006361732","650.8200","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.22211100","-8.19501300","2006-08-09","1200","2700","4","Provocados por pirómanos","33","4","5","29269","1143478"
"2005390039","650.3000","0","0","CANTABRIA","CANTABRIA","COMARCA 5","LAS ROZAS DE VALDEARROYO","42.96947000","-4.02087100","2005-09-02","1370","7140","4","Animadversión contra repoblaciones forestales","146","6","9","0","1377931"
"2008490227","650.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.10196000","-6.94012600","2008-04-05","250","250","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","29","0","2","0","0"
"2003060461","650.0000","0","0","EXTREMADURA","BADAJOZ","BADAJOZ-CENTRO","FUENTE DEL MAESTRE","38.50205700","-6.38278600","2003-08-02","705","750","5","CAUSA DESCONOCIDA","20","3","2","0","0"
"2002330491","650.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-01","2212","2283","4","Provocados por pastores y ganaderos para regenerar el pasto","38","3","1","0","301760"
"2006050105","648.4200","0","0","CASTILLA Y LEON","AVILA","SOTILLO DE LA ADRADA","ADRADA LA","40.27757400","-4.65950600","2006-08-14","360","3892","3","MOTORES Y MÁQUINAS (OTROS)","682","47","18","0","0"
"2003170169","645.0500","0","0","CATALUÑA","GIRONA","MARESME","OTRA PROVINCIA","41.69452100","2.71278400","2003-08-13","3186","3666","4","Sin datos","324","35","19","0","1887111"
"2005460285","641.9500","0","0","C. VALENCIANA","VALENCIA","LA SAFOR","SIMAT LA VALLDIGNA","39.04232900","-0.34882700","2005-07-12","0","0","4","Sin datos","228","16","14","0","34238"
"2003410105","640.0000","0","2","ANDALUCIA","SEVILLA","SIERRA NORTE","EL CASTILLO DE LAS GUARDAS","37.70770500","-6.27176000","2003-07-31","1118","1268","3","LÍNEAS ELÉCTRICAS","198","10","11","0","8508"
"2004470009","638.8900","0","0","CASTILLA Y LEON","VALLADOLID","MONTEMAYOR DE PILILLA","PORTILLO","41.48054300","-4.56752300","2004-06-18","324","2265","1","RAYO","64","15","0","18274","918597"
"2004270772","636.0000","0","0","GALICIA","LUGO","TERRA DE LEMOS","QUIROGA","42.46278700","-7.18496600","2004-08-01","3340","4530","4","Sin datos","222","20","10","7622","103390"
"2010300139","633.0000","0","0","MURCIA","MURCIA","NOROESTE","CALASPARRA","38.22383400","-1.62036400","2010-09-07","3637","12478","5","CAUSA DESCONOCIDA","669","55","15","0","0"
"2005050176","630.0000","1","3","CASTILLA Y LEON","AVILA","SOTILLO DE LA ADRADA","CASAVIEJA","40.31156500","-4.87795000","2005-08-06","2765","4230","4","Otras motivaciones","876","89","23","0","498886"
"2009310541","626.0000","0","1","NAVARRA","NAVARRA","ZONA 4","UNCITI","42.70697900","-1.45323500","2009-07-22","1260","3120","6","INCENDIO REPRODUCIDO","181","16","6","0","0"
"2007400034","625.4000","0","0","CASTILLA Y LEON","SEGOVIA","SANTA MARIA LA REAL DE NIEVA","ESPIRDO","40.99429800","-4.05791900","2007-08-28","295","1425","3","LÍNEAS ELÉCTRICAS","388","24","8","0","0"
"2004460135","624.3800","0","0","C. VALENCIANA","VALENCIA","EL CAMP DE TURIA","SERRA","39.68574700","-0.40477500","2004-08-12","2055","9525","4","Sin datos","736","47","15","0","271086"
"2007100238","616.2000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","ALCÁNTARA","39.79548700","-6.84505500","2007-08-24","965","11915","3","MOTORES Y MÁQUINAS (OTROS)","170","17","6","0","0"
"2005339117","613.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2005-10-26","1178","1213","5","CAUSA DESCONOCIDA","33","4","0","0","174470"
"2003490129","611.7900","0","0","CASTILLA Y LEON","ZAMORA","BENAVENTE","SANTIBAÑEZ DE VIDRIALES","42.07318500","-5.98352900","2003-08-03","660","1785","5","CAUSA DESCONOCIDA","114","15","6","60685","500049"
"2002100566","610.9300","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","COLLADO","40.02977600","-5.68647800","2002-08-03","630","3360","4","Sin datos","42","9","11","0","0"
"2005323198","610.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","SAN CIBRAO DAS VIÑAS","42.12635100","-7.94947700","2005-08-20","1440","1620","5","CAUSA DESCONOCIDA","34","3","0","0","0"
"2003020058","609.0000","0","0","CASTILLA-MANCHA","ALBACETE","HELLIN","HELLÍN","38.40811700","-1.54513800","2003-07-11","1108","3208","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","208","28","9","122000","57163"
"2007100232","607.0000","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","JARAÍZ DE LA VERA","40.00861300","-5.73623000","2007-08-24","470","4820","4","Provocados por pastores y ganaderos para regenerar el pasto","134","10","13","0","0"
"2006151704","607.0000","0","0","GALICIA","A CORUÑA","BARBANZA","NOIA","42.83317300","-8.82552000","2006-08-08","1140","1440","4","Otras motivaciones","37","5","1","0","1821516"
"2009500171","606.6000","0","0","ARAGON","ZARAGOZA","COMUNIDAD DE CALATAYUD","TERRER","41.29987400","-1.73787800","2009-08-01","1710","8985","3","MOTORES Y MÁQUINAS (OTROS)","275","22","14","0","510373"
"2002100142","606.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","ALCÁNTARA","39.64230300","-6.85948000","2002-06-21","220","300","5","CAUSA DESCONOCIDA","134","10","2","0","145459"
"2006290079","600.4000","0","0","ANDALUCIA","MALAGA","SERRANIA DE RONDA","CORTES DE LA FRONTERA","36.57092600","-5.36243600","2006-07-22","1680","17120","3","FERROCARRIL","486","15","16","201634","340458"
"2009490238","600.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","HERMISENDE","42.02856400","-6.95999400","2009-03-23","250","950","4","Sin datos","42","3","5","0","0"
"2005323199","600.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","A MERCA","42.12635100","-7.94947700","2005-08-20","2980","3325","5","CAUSA DESCONOCIDA","110","8","7","0","0"
"2003490155","600.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.15981700","-6.84483500","2003-08-07","1290","9150","1","RAYO","10","0","2","608","0"
"2002270644","600.0000","0","0","GALICIA","LUGO","TERRA DE LEMOS","QUIROGA","42.42899300","-7.20460100","2002-08-07","956","1556","4","Sin datos","231","31","12","0","616407"
"2005100682","598.0000","0","0","EXTREMADURA","CACERES","IBORES-VILLUERCAS","ALÍA","39.44765800","-5.02375600","2005-08-25","656","3326","4","Provocados por venganzas","173","22","10","0","336"
"2005450242","597.3400","0","0","CASTILLA-MANCHA","TOLEDO","LA JARA","SEVILLEJA DE LA JARA","39.53146200","-4.95440200","2005-08-04","1393","4455","2","OTRAS NEGLIGENCIAS (OTRAS)","256","26","20","0","1323262"
"2005240628","595.0800","0","0","CASTILLA Y LEON","LEON","BEMBIBRE","CASTROPODAME","42.57862200","-6.42561500","2005-07-21","1795","1853","4","Sin datos","96","9","6","0","0"
"2006361561","595.0000","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","PAZOS DE BORBÉN","42.32212200","-8.52126700","2006-08-06","2045","3345","4","Otras motivaciones","94","10","6","41354","2424243"
"2003210176","594.5800","0","1","ANDALUCIA","HUELVA","EL ANDEVALO","CALAÑAS","37.61282300","-6.85986500","2003-08-12","1135","1675","2","FUMADORES","253","14","17","36958","934641"
"2004322253","592.0000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.42282900","-6.91109100","2004-07-24","3210","6010","4","Sin datos","145","11","18","0","493912"
"2001290138","590.0000","0","1","ANDALUCIA","MALAGA","COSTA DEL SOL","MIJAS","36.59926400","-4.66094100","2001-07-18","2045","5090","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","592","21","17","398826","82901"
"2005430186","588.0800","0","0","CATALUÑA","TARRAGONA","RIBERA D EBRE","RIBA-ROJA D' EBRE","41.23135600","0.40009000","2005-08-22","1603","3029","3","LÍNEAS ELÉCTRICAS","738","70","17","0","0"
"2001130028","584.7500","0","0","CASTILLA-MANCHA","CIUDAD REAL","MONTES NORTE","PIEDRABUENA","39.09108600","-4.30089300","2001-06-24","720","900","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","88","11","2","0","540912"
